date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1361528-408,M AV BLTZ37 ADJ-BLU,Others,1361528-408,1361528,Accessories,Mens,Training,Headwear,Caps,One Size Fits Most,1,,,165.76000,,,FW23,229.000,Others,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1384106-001,UA Laser Wash Tank,,1384106-001,1384106,Apparel,Womens,Running,Tops,Sleeveless,Loose,2,,,748.50000,,,SS24,0.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1112223-001,SHOPPING BAG,,1112223-001,1112223,Accessories,Unisex,All Sports,,,,45,98,29,45.00000,98.00000,29.00000,,,,
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1369771-025,UA Launch Ankle Tights,,1369771-025,1369771,Apparel,Womens,Running,Bottoms,Warmup bottoms,Fitted,1,,,244.51000,,,FW24,0.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,3027177-002,UA Flow Dynamic INTLKNT-BLK,DYNAMIC,3027177-002,3027177,Footwear,Mens,Training,Performance Sneakers,Technical Performance,Regular,1,,,671.36000,,,SS24,1099.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1377555-561,SF Flex Woven Short -PPL,,1377555-561,1377555,Apparel,Womens,Training,Bottoms,Shorts,Loose,1,,,319.20000,,,SS24,0.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382434-535,UA Launch Shortsleeve,Others,1382434-535,1382434,Apparel,Womens,Running,Tops,Short-Sleeves,Fitted,1,1,,146.51000,83.72000,,FW24,299.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1379151-539,UA Train Seamless Short-PPL,,1379151-539,1379151,Apparel,Womens,Training,Bottoms,Shorts,Compression,1,,,244.30000,,,SS24,0.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1386318-100,Unisex UA TC 6pk Qtr,,1386318-100,1386318,Accessories,Adult Unisex,Training,Socks,Mid Socks,Regular,2,6,,268.50000,362.47000,,SS25,179.000,,
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382435-001,UA Streaker Splatter SS,Others,1382435-001,1382435,Apparel,Womens,Running,Tops,Short-Sleeves,Fitted,2,,,472.32000,,,SS24,349.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383974-002,Vanish Energy Printed SS-BLK,,1383974-002,1383974,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,1,1,,209.40000,183.22000,,,0.000,,
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1386814-001,UA M VINTAGE LOGO 60/4S SS,Graphics,1386814-001,1386814,Apparel,Mens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,1,1,,156.97000,89.70000,,FW24,299.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383143-411,UA Storm Midlayer HZ-BLU,,1383143-411,1383143,Apparel,Mens,Golf,Tops,Warmup Tops,Loose,1,2,,391.44000,391.44000,,,0.000,,
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382904-001,"UA HW LC LOGO REPEAT SS ",Graphics,1382904-001,1382904,Apparel,Mens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,1,,2,191.36000,,191.36000,SS24,349.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1326413-036,UA TECH 2.0 SS TEE,0,1326413-036,1326413,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,1,1,1,160.30000,114.50000,160.30000,SS25,249.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1379141-001,UA Rush Energy SS 2.0-BLK,Others,1379141-001,1379141,Apparel,Womens,Training,Tops,Short-Sleeves,Loose,1,,1,244.30000,,139.60000,FW24,349.000,,
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1374889-539,Unstoppable Jacket,,1374889-539,1374889,Apparel,Womens,Sportstyle,Tops,Warmup Tops,Loose,2,2,1,1518.40000,759.20000,379.60000,SS24,0.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383106-273,UA Rival Waffle Crew,Others,1383106-273,1383106,Apparel,Mens,Sportstyle,Tops,Short-Sleeves,No Fit Type,1,1,,349.30000,199.60000,,SS24,549.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1365224-001,UA HG ISOCHILL LONG SHORTS-BLK,,1365224-001,1365224,APPAREL,MENS,Training,Bottoms,Shorts,COMPRESSION,1,,,299.25000,,,,0.000,,
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382915-001,UA GL FOUNDATION UPDATE SS,Others,1382915-001,1382915,Apparel,Mens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,2,3,,348.60000,522.90000,,SS25,249.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1387285-001,UA M HW SS MFO-BLK,,1387285-001,1387285,Apparel,Mens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,2,3,1,448.50000,388.70000,119.60000,SS25,349.000,,MFO
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383194-001,UA Pjt Rck Payof AOP Graphic-BLK,Project Rock,1383194-001,1383194,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,1,1,,223.36000,111.68000,,SS24,399.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1361034-301,Crossback Mid Bra,,1361034-301,1361034,Apparel,Womens,Training,Bras,Sport Bras,Compression,1,,,209.30000,,,FW24,0.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1382942-101,UA Essential Nv Mid Crew 3pk-WHT/MGA/BLK-MD,Others,1382942-101,1382942,Accessories,Womens,Training,Socks,High Socks,Regular,1,,,90.30000,,,FW24,149.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1383436-001,M AV CAMPER-BLK,Others,1383436-001,1383436,Accessories,Mens,Training,Headwear,Caps,One Size Fits Most,1,,,279.00000,,,SS25,299.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1379149-001,UA Train Seamless SS-BLK,Train Seamless,1379149-001,1379149,Apparel,Womens,Training,Tops,Short-Sleeves,Fitted,1,,,349.00000,,,SS25,399.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_1470,Olympian City,Retail,O&O,BH,Hongkong,,,,Hongkong,1246.0000,,BH,1388915-001,UA Studio Lite Duffle,,1388915-001,1388915,Accessories,Womens,Sportstyle,Bags,Duffels,One Size Fits Most,1,,,329.00000,,,SS25,399.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_1470,Olympian City,Retail,O&O,BH,Hongkong,,,,Hongkong,1246.0000,,BH,1381921-025,UA Contain Shoe Bag-GRY,,1381921-025,1381921,Accessories,Adult Unisex,Training,Bags,Leisure,One Size Fits Most,4,,,0.00000,,,,0.000,,
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1384002-001,Armour Ankle Legging-BLK,,1384002-001,1384002,Apparel,Womens,Training,Bottoms,Leggings,Compression,3,,,418.32000,,,,0.000,,
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1386620-001,UA RUN ANYWHERE SHORTS,Run Anywhere,1386620-001,1386620,Apparel,Mens,Running,Bottoms,Shorts,Fitted,1,1,,314.47000,224.62000,,FW24,549.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1328496-001,UA TECH 2.0 LS,Others,1328496-001,1328496,Apparel,Mens,Training,Tops,Long-Sleeves,Loose,2,3,,478.40000,448.50000,,SS25,299.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1388024-001,Curry Statement Short 2-BLK/HYG-XXL,Curry BB,1388024-001,1388024,Apparel,Mens,Basketball,Bottoms,Shorts,Loose,1,,1,699.00000,,503.28000,FW24,549.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383191-273,UA Pjt Rck Payoff Graphc SS,,1383191-273,1383191,Apparel,Mens,Sportstyle,Tops,Short-Sleeves,Loose,1,2,1,236.16000,236.16000,206.64000,SS24,0.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1386497-011,UA Icon Flc Wide Leg Pants-GRY,,1386497-011,1386497,Apparel,Womens,Sportstyle,Bottoms,Pants,Loose,1,,,499.00000,,,SS25,0.000,,
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1376519-100,UA ISO-CHILL LASER SINGLET,Iso Chill Run,1376519-100,1376519,Apparel,Mens,Running,Tops,Sleeveless,Fitted,1,,,209.30000,,,FW23,429.000,Iso-Chill,Inline
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1388156-101,UA Playoff 3.0 Rib Polo-WHT/MDN/MDN-XL,,1388156-101,1388156,Apparel,Mens,Golf,Tops,Sleeveless Polos,No Fit Type,1,,,411.75000,,,,0.000,,
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382521-410,Meridian Bike Short 7in-MDN/MDN-LG,,1382521-410,1382521,Apparel,Womens,Training,Bottoms,Shorts,Fitted,1,2,2,244.51000,279.44000,279.44000,,0.000,,
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1387126-001,UA Playoff Jacq 1/4 Zip-BLK,Golf Layer-Playoff,1387126-001,1387126,Apparel,Mens,Golf,Tops,Warmup Tops,Loose,1,1,,342.51000,195.72000,,FW24,699.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1386799-100,UA M TECH NOVELTY SS,,1386799-100,1386799,Apparel,Mens,Training,Tops,Short-Sleeve Graphics,Loose,4,3,1,480.89000,206.10000,68.70000,FW24,0.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1376518-014,UA LASER SHORTSLEEVE-GRY,,1376518-014,1376518,Apparel,Mens,Running,Tops,Short-Sleeves,Fitted,1,1,1,349.30000,199.60000,199.60000,,0.000,,
2025-02-16,2025,202502,202546,UABH_HKG_1470,Olympian City,Retail,O&O,BH,Hongkong,,,,Hongkong,1246.0000,,BH,1389672-009,Unstoppable Wvn Sheen Cargo,,1389672-009,1389672,Apparel,Womens,Sportstyle,Bottoms,Pants,Loose,1,,,999.00000,,,SS25,899.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1380181-002,Pjt Rck All Train Crsbck Bra-BLK,Project Rock,1380181-002,1380181,Apparel,Womens,Training,Bras,Sport Bras,Compression,1,,,314.30000,,,SS24,449.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1379141-464,UA Vanish Energy SS 2.0,,1379141-464,1379141,Apparel,Womens,Training,Tops,Short-Sleeves,Loose,2,1,,342.02000,97.72000,,FW24,349.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1383895-001,UA Pure Stretch NS HIP,Underwear,1383895-001,1383895,Apparel,Womens,Training,Underwear,Underwear Bottoms,Fitted,1,,,299.00000,,,FW24,299.000,,Licensed (Non-Uniform)
2025-02-16,2025,202502,202546,UABH_HKG_1470,Olympian City,Retail,O&O,BH,Hongkong,,,,Hongkong,1246.0000,,BH,1376518-304,UA LAUNCH ELITE GRAPHIC SS,Launch Elite,1376518-304,1376518,Apparel,Mens,Running,Tops,Short-Sleeves,Fitted,1,,,374.25000,,,FW24,499.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383243-016,UA TRAIL RUN JACKET,Trail Run,1383243-016,1383243,Apparel,Mens,Outdoor,Outerwear,Jackets,Loose,1,,,671.44000,,,FW24,1199.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1376799-025,UA OUTRUN THE STORM PANT,OutRun the Storm,1376799-025,1376799,Apparel,Mens,Running,Bottoms,Pants,Fitted,2,,,891.45000,,,SS25,899.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1329582-408,UA TEAM ISSUE WORDMARK SS,Graphics,1329582-408,1329582,Apparel,Mens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,2,6,3,398.40000,846.60000,398.40000,SS25,249.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,3026937-001,UA Fat Tire Hiking Sandal,FAT TIRE,3026937-001,3026937,Footwear,Adult Unisex,Sportstyle,Sandals,Slides,Regular,1,,,519.20000,,,SS24,599.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1385993-001,UA WASH LOGO REPEAT CROP SS,Graphics,1385993-001,1385993,Apparel,Womens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,1,,,159.36000,,,SS24,299.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1370951-390,UA M L CHEST LOCKUP SS MFO,,1370951-390,1370951,Apparel,Mens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,3,7,4,417.90000,756.20000,457.70000,FW23,249.000,Others,MFO
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1383669-025,Vanish Elite Vent Prtd SS-GRY,,1383669-025,1383669,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,-1,,,-549.00000,,,SS25,499.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1387043-100,UA Velociti Run Cush 3p Crew-WHT,,1387043-100,1387043,Accessories,Adult Unisex,Running,Socks,High Socks,Regular,2,2,,172.61000,334.60000,,FW24,0.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382620-011,UA LAUNCH 7'' SHORT-GRY,,1382620-011,1382620,Apparel,Mens,Running,Bottoms,Shorts,Fitted,1,1,,230.30000,131.60000,,SS24,349.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382502-001,UA UNSTOPPABLE 7-PKT SHORT-BLK,Unstoppable Bottoms,1382502-001,1382502,Apparel,Mens,Sportstyle,Bottoms,Shorts,No Fit Type,2,,,786.44000,,,SS24,799.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383223-001,Pjt Rck Eagle Grphc SS Crew-BLK,Project Rock,1383223-001,1383223,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,2,3,,558.88000,479.04000,,SS24,499.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1357727-001,UA ABC CAMO SS-BLK,Graphics,1357727-001,1357727,Apparel,Mens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,1,2,,174.30000,199.20000,,SS25,249.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383356-410,UA Tech Woven Wordmark Short-BLU,Others,1383356-410,1383356,Apparel,Mens,Training,Bottoms,Shorts,Loose,1,1,3,209.30000,119.60000,717.60000,SS25,299.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383220-001,"UA Pjt Rck Free Graphic ",Project Rock,1383220-001,1383220,Apparel,Mens,Sportstyle,Tops,Short-Sleeves,Loose,1,,,195.44000,,,SS24,399.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,3026582-003,UA HOVR Phantom 3 SE-BLK,,3026582-003,3026582,Footwear,Mens,Running,PERFORMANCE SNEAKERS,Technical Performance," REGULAR",1,2,,779.40000,779.40000,,SS24,1299.000,,Inline
2025-02-16,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1388025-001,Curry Statement Short 3-XXL,Curry BB,1388025-001,1388025,Apparel,Mens,Basketball,Bottoms,Shorts,Loose,1,,1,699.00000,,503.28000,FW24,549.000,,Inline
2025-02-16,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,3027190-104,UA Infinite Pro-30.0,INFINITE PRO,3027190-104,3027190,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,3,2,2,1318.80000,439.60000,824.25000,FW24,1099.000,,Inline
