date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1379297-001,UA Run Like A Tight-LG,Run Like An Animal,1379297-001,1379297,Apparel,Mens,Running,Bottoms,Leggings,Compression,1,,,129.00000,,,FW23,599.000,AMP,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1383401-001,UA Zone Woven Pant-BLK,,1383401-001-XS,1383401,Apparel,Mens,Basketball,Bottoms,Pants,Loose,1,,,356.03000,,,SS25,0.000,,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1306443-409,UA TECH GRAPHIC SHORT,Others,1306443-409,1306443,Apparel,Mens,Training,Bottoms,Shorts,Loose,1,1,1,174.30000,249.00000,99.60000,SS25,299.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1373126-410,UA Accelerate 1pk OTC-BLU,,1373126-410-MD,1373126,Accessories,Unisex,Global Football,Socks,High Socks,Regular,5,,,183.92000,,,SS25,0.000,,
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1355110-001,Armour High Crossback BraZP,Crossback,1355110-001,1355110,Apparel,Womens,Training,Bras,Sport Bras,Compression,1,,3,215.20000,,431.04000,SS24,499.000,,Inline
2025-02-19,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1361586-001,UA HG Armour Leggings,Armour HG,1361586-001,1361586,Apparel,Mens,Training,Bottoms,Leggings,Compression,1,,,349.00000,,,SS25,349.000,,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382582-001,UA STREAKER TEE,Others,1382582-001,1382582,Apparel,Mens,Running,Tops,Short-Sleeves,Fitted,1,2,3,299.00000,448.50000,538.20000,SS25,299.000,,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383110-504,LNY Elements Crewneck,CURRY X BRUCE LEE,1383110-504,1383110,Apparel,Mens,Sportstyle,Tops,Fleece Tops,Loose,1,,,342.30000,,,SS24,649.000,,Inline
2025-02-19,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1390192-025,UA M HWT Hoops Retro SS-CRO/WHT-3XL,,1390192-025,1390192,Apparel,Mens,Basketball,Tops,Short-Sleeve Graphics,Loose,1,,,299.00000,,,SS25,349.000,,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1370951-100,UA Left Chest Lockup Tee,Others,1370951-100,1370951,Apparel,Mens,Training,Tops,Short-Sleeve Graphics,Loose,1,,3,119.40000,,179.10000,SS23,249.000,Others,MFO
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1389691-001,M Sportstyle Mesh Snapback,,1389691-001-OSFM,1389691,Accessories,Mens,Sportstyle,Headwear,Caps,One Size Fits Most,1,,,85.02000,,,SS25,299.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1361371-001,UA Streaker SS,Others,1361371-001-XS,1361371,Apparel,Womens,Running,Tops,Short-Sleeves,Fitted,1,,,105.01000,,,FW23,299.000,Others,Inline
2025-02-19,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1361518-001,UA HG Armour Comp SS-BLK,Armour HG,1361518-001,1361518,Apparel,Mens,Training,Tops,Short-Sleeves,Compression,1,,,299.00000,,,SS25,249.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1383195-001,UA Pjt Rck Payoff Graphic SL,,1383195-001-MD,1383195,Apparel,Mens,Sportstyle,Tops,Short-Sleeves,Loose,1,,,160.99000,,,FW24,0.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1377139-025,UA Tech Woven Graphic Short,,1377139-025-MD,1377139,Apparel,Mens,Training,Bottoms,Shorts,Loose,1,,,157.02000,,,FW24,0.000,,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1379153-696,Meridian Fitted Crop Tank,Meridian Tops,1379153-696,1379153,Apparel,Womens,Training,Tops,Sleeveless,Fitted,1,,,239.20000,,,SS24,499.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,3027212-104,UA Fat Tire Venture Pro-WHT,VENTURE PRO,3027212-104-8/9.5,3027212,Footwear,Adult Unisex,Lifestyle,Performance Sneakers,Visual Cushioning,Regular,1,,,540.00000,,,FW24,1099.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,3026035-500,UA U Mercenary SL,,3026035-500-13/14.5,3026035,Footwear,Unisex,Sideline,Sandals,Slide,Regular,1,,,115.03000,,,,,,
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1369999-001,UA Iso-Chill Taper Pant,Golf Bottom-Iso Chill Pant,1369999-001-34/30,1369999,Apparel,Mens,Golf,Bottoms,Pants,No Fit Type,1,,,415.99000,,,FW24,849.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1326799-014,UA M SPORTSTYLE LC SS,,1326799-014-XS,1326799,Apparel,Mens,Sportstyle,Tops,Short-Sleeves,Loose,1,,,104.03000,,,FW24,0.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1361470-100,UA STREAKER LONG SLEEVE-WHT,,1361470-100-XL,1361470,Apparel,Mens,Running,Tops,Long-Sleeves,Fitted,1,,,140.03000,,,FW23,0.000,Others,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1290140-432,Tech Polo,,1290140-432,1290140,Apparel,Mens,Golf,Tops,Short-Sleeve Polos,Loose,1,1,3,209.40000,183.22000,392.62000,FW24,0.000,,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1364180-001,UA Hustle Lite Backpack,,1364180-001,1364180,Accessories,Unisex,Training,Bags,Backpacks,One Size Fits All,2,1,2,446.40000,195.30000,306.90000,SS25,0.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1376745-044,UA LOGO EXTENDED SS,Graphics,1376745-044-XS,1376745,Apparel,Womens,Training,Tops,Short sleeve,Loose,1,,,138.01000,,,SS23,349.000,Others,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,3026998-002,UA Charged Rogue 4-BLK,ROGUE,3026998-002-10,3026998,Footwear,Mens,Running,Performance Sneakers,Visual Cushioning,Regular,1,,,293.99000,,,FW24,699.000,,Inline
2025-02-19,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1380010-100,UA Curry Snapback,Others,1380010-100,1380010,Accessories,Mens,Basketball,Headwear,Caps,One Size Fits Most,1,,,279.00000,,,FW24,349.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1376791-100,UA Tech Vent SS-WHT,,1376791-100-MD,1376791,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,1,,,157.02000,,,SS25,349.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1376231-002,Curry UA AD Playmaker 1p Mid,Curry BB,1376231-002-LG,1376231,Accessories,Adult Unisex,Basketball,Socks,High Socks,Regular,3,,,507.00000,,,SS25,169.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1349125-010,Play Up Twist Shorts 3.0,,1349125-010-LG,1349125,Apparel,Womens,Training,Bottoms,Shorts,Loose,1,,,111.00000,,,FW24,0.000,,Inline
2025-02-19,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,6005562-001,UA Phantom 4 Camo,,6005562-001,6005562,Footwear,Adult Unisex,Sportstyle,Performance Sneakers,Technical Performance,Regular,1,1,,1299.00000,1299.00000,,SS25,1199.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,6000581-044,Meridian SK SS Hoodie-3XL,,6000581-044-MD,6000581,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,1,,,648.98000,,,SS25,599.000,,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1384128-001,UA Infinity Low Strappy Bra,Infinity,1384128-001,1384128,Apparel,Womens,Training,Bras,Sport Bras,Fitted,1,,1,146.30000,,111.68000,SS24,399.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1373928-001,UA Rush Seamless Ankle Leg,,1373928-001-SM,1373928,Apparel,Womens,Training,Bottoms,Leggings,Compression,1,,,280.00000,,,FW23,0.000,Vanish,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1373989-001,UA VINTAGE TYPE SS-BLK,,1373989-001,1373989,Apparel,Mens,Training,Tops,Short-Sleeve Graphics,Loose,1,,,149.40000,,,,0.000,,
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1326799-535,UA M SPORTSTYLE LC SS,,1326799-535,1326799,Apparel,Mens,Sportstyle,Tops,Short-Sleeves,Loose,3,,3,358.19000,,223.87000,FW24,0.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1375077-500,Motion Jogger-PPL,Others,1375077-500-SM,1375077,Apparel,Womens,Training,Bottoms,Pants,Fitted,1,,,174.99000,,,FW23,499.000,Motion,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1386877-001,UA Pjt Rck Rspct SS,,1386877-001-XL,1386877,Apparel,Mens,Sportstyle,Tops,Short-Sleeves,Loose,1,,,172.97000,,,FW24,0.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1376458-505,UA Project Rock Gym Bag SM,,1376458-505-OSFM,1376458,Accessories,Womens,Training,Bags,Shoulder Bags,One Size Fits Most,1,,,340.99000,,,FW24,599.000,,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1380181-176,Pjt Rck All Train Crsbck Bra-BRN,Project Rock,1380181-176,1380181,Apparel,Womens,Training,Bras,Sport Bras,Compression,1,,,215.20000,,,SS24,449.000,,Inline
2025-02-19,2025,202502,202546,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1376229-100,UA  AD Playmaker 1pk Mid,OTHERS,1376229-100,1376229,Accessories,Adult Unisex,Basketball,Socks,High Socks,Regular,2,,,258.00000,,,SS25,149.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1379512-101,UA Performance Tech 3pk Crew,,1379512-101-XL,1379512,Accessories,Adult Unisex,Training,Socks,High Socks,Regular,1,,,68.03000,,,FW24,139.000,,MFO
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1361738-001,UA HG Armour Leggings-BLK,Others,1361738-001-YSM,1361738,Apparel,Boys,Training,Bottoms,Leggings,Fitted,1,,,349.00000,,,SS25,299.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,6001922-647,CURRY FOX 1 RR-25.0,,6001922-647-10.5/12,6001922,Footwear,Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,,,712.00000,,,SS25,999.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1352028-012,UA UNSTOPPABLE TAPERED PANTS,Wovens,1352028-012-SM,1352028,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,,,418.98000,,,SS24,899.000,,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,3025045-101,UA W Ansa Studio SL,ANSA,3025045-101-7,3025045,Footwear,Womens,Sideline,Sandals,Slide,Regular,1,,,115.03000,,,FW23,349.000,Others,Inline
2025-02-19,2025,202502,202546,EC-HK,HK,EC,EC,EC-HK,Hongkong,,,HK,,0.0000,,UA.com,1386558-498,UA Vibe Woven Cargo Pants-BRN,,1386558-498-XL,1386558,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,1,,366.97000,489.03000,,FW24,0.000,,Inline
2025-02-19,2025,202502,202546,UABH_HKG_1470,Olympian City,Retail,O&O,BH,Hongkong,,,,Hongkong,1246.0000,,BH,1361602-001,UA HG Armour Lng Shorts,Armour HG,1361602-001,1361602,Apparel,Mens,Training,Bottoms,Shorts,Compression,1,,,249.00000,,,SS25,249.000,,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383443-044,M Branded Snapback,,1383443-044,1383443,Accessories,Mens,Sportstyle,Headwear,Caps,One Size Fits Most,1,,,127.20000,,,SS24,0.000,,Inline
2025-02-19,2025,202502,202546,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,3027222-100,UA W Ignite Select,,3027222-100,3027222,Footwear,Womens,Sportstyle,Sandals,Slides,Regular,1,,1,111.20000,,76.48000,SS24,0.000,,Inline
