date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1376782-014,UA Vanish Elite Short-GRY,Core Shorts,1376782-014,1376782,Apparel,Mens,Training,Bottoms,Shorts,Fitted,1,,1,299.50000,,431.28000,SS25,599.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1386898-273,Pjt Rck HWT FZ Tools,Project Rock,1386898-273,1386898,Apparel,Mens,Sportstyle,Tops,Fleece Tops,Loose,1,,,314.65000,,,FW24,799.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,1370076-100,UA Heatgear UltraLowTab 3pk,Others,1370076-100-XL,1370076,Accessories,Unisex,Training,Socks,Low,Regular,0,,0,6.28000,,7.00000,SS23,119.000,Others,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,3026124-105,UA W Velociti 3-GRY,,3026124-105,3026124,Footwear,Womens,Running,Performance Sneakers,Technical Performance,Regular,1,,,779.00000,,,SS24,0.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1376454-001,UA Undeniable 5.0 Duffle XXS,UNDENIABLE DUFFLE,1376454-001,1376454,Accessories,Unisex,Training,Bags,Duffels,One Size Fits Most,3,3,,613.80000,641.70000,,SS25,299.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,3027586-500,UA W Velociti 4,,3027586-500,3027586,Footwear,Womens,Running,Performance Sneakers,Technical Performance,Regular,1,,1,909.30000,,654.70000,FW24,0.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,1361489-001,UA SpeedPocket Tight,Speedpocket,1361489-001-LG,1361489,Apparel,Mens,Running,Bottoms,Leggings,Compression,0,,,40.00000,,,SS22,699.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382799-025,UA Rush Seamless Novelty SS-GRY,Rush Seamless,1382799-025,1382799,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,2,,,389.00000,,,SS24,549.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383360-289,UA Run Trail Short-BRN,Trail Run,1383360-289,1383360,Apparel,Womens,Running,Bottoms,Shorts,Loose,3,,1,493.50000,,219.60000,SS24,599.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1379523-001,Men's UA AD Pro 2pk ULT-BLK,Others,1379523-001,1379523,Accessories,Mens,Training,Socks,Low Socks,Regular,1,3,,62.30000,204.70000,,SS24,139.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1276990-001,UA PERFORMANCE HEADBAND,Others,1276990-001,1276990,Accessories,Mens,Training,Bands,Headbands,One Size Fits All,2,,,98.00000,,,SS25,49.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1387087-100,UA PT SlipSpeed 2pk NS-WHT,,1387087-100,1387087,Accessories,Adult Unisex,Training,Socks,Low Socks,Regular,2,,,318.00000,,,,0.000,,
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383236-001,UA RUN TRAIL SHORT,,1383236-001,1383236,Apparel,Mens,Outdoor,Bottoms,Shorts,Loose,2,1,1,389.00000,311.20000,274.50000,SS24,0.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1326413-408,UA Tech 2.0 SS Tee,Others,1326413-408,1326413,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,1,,,114.50000,,,SS25,249.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,1286016-603,UA Mini Headbands (6pk),,1286016-603-OSFA,1286016,Accessories,Womens,Training,Bands,Headbands,One Size Fits All,0,,,4.57000,,,FW23,0.000,Others,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382723-001,Rival Fleece Short,,1382723-001,1382723,Apparel,Womens,Sportstyle,Bottoms,Shorts,Loose,3,,1,448.50000,,209.30000,SS25,0.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,3025662-106,UA W FLOW Velociti Wind 2 CN,VELOCITI,3025662-106-7.5,3025662,Footwear,Womens,Running,Performance Sneakers,Technical Performance,Regular,0,,,74.28000,,,SS23,1299.000,FLOW,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382718-001,BHM Woven Cargo Jacket-BLK,,1382718-001,1382718,Apparel,Womens,Training,Tops,Warmup Tops,Loose,2,,1,544.60000,,181.72000,SS24,0.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1376078-001,UA Iso-Chill AD 1pk NS Tab,OTHERS,1376078-001,1376078,Accessories,Adult Unisex,Training,Socks,Low Socks,Regular,1,1,,129.00000,129.00000,,SS25,139.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_1470,Olympian City,Retail,O&O,BH,Hongkong,,,,Hongkong,1246.0000,,BH,1361518-100,UA HG Armour Comp SS-WHT,Armour HG,1361518-100,1361518,Apparel,Mens,Training,Tops,Short-Sleeves,Compression,1,,,299.00000,,,SS25,249.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,1373084-100,UA 3-Maker 3pk Mid-Crew,0,1373084-100-MD,1373084,Accessories,Adult Unisex,Basketball,Socks,High Socks,Regular,0,,0,11.42000,,28.42000,SS25,199.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,3027725-400,CURRY 11 MOUTHGUARD-BLU,SIGNATURE,3027725-400,3027725,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,2,,,979.00000,,,SS24,1399.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1370494-253,UA Unstoppable Jacket-BRN,,1370494-253,1370494,Apparel,Mens,Training,Tops,Warmup Tops,Loose,1,,1,329.50000,,379.60000,,0.000,,
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1380115-410,Pjt Rock Rival Hoodie-3XL,,1380115-410,1380115,Apparel,Mens,Training,Tops,Fleece Tops,Loose,2,,,438.00000,,,,90.000,,
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1383141-044,Curry Bomber Polo-GRY,,1383141-044,1383141,Apparel,Mens,Golf,Tops,Short-Sleeve Polos,Fitted,1,,1,749.00000,,539.28000,SS25,0.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382795-001,UA Tech Tank-BLK,Others,1382795-001,1382795,Apparel,Mens,Training,Tops,Sleeveless,Fitted,1,1,1,99.50000,139.30000,79.60000,SS25,229.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1112223-001,SHOPPING BAG,,1112223-001,1112223,Accessories,Unisex,All Sports,,,,31,17,21,31.00000,17.00000,21.00000,,,,
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382796-432,UA Tech Textured SS,,1382796-432,1382796,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,1,,2,85.87000,,188.92000,SS25,249.000,,
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1376466-025,UA Gametime Duffle SM-GRY,,1376466-025,1376466,Accessories,Unisex,Training,Bags,Duffels,One Size Fits All,1,,,195.30000,,,SS24,0.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1387746-410,M Braided Golf Belt,,1387746-410,1387746,Accessories,Mens,Golf,Belts,Belt,Adjustable,1,1,,174.50000,349.00000,,SS25,349.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1376781-203,UA Vanish Elite Seamless SS-BRN,,1376781-203,1376781,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,549.00000,,,SS25,549.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,1386455-001,Crinkle Woven Jacket,Crinkle Woven,1386455-001-SM,1386455,Apparel,Womens,Sportstyle,Tops,Warmup Tops,Loose,0,0,,45.71000,91.42000,,FW24,799.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382726-561,UA Rush Woven FZ OS Jkt-PPL,,1382726-561,1382726,Apparel,Womens,Training,Tops,Warmup Tops,Loose,1,2,,299.50000,838.60000,,,0.000,,
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1306443-409,UA TECH GRAPHIC SHORT,Others,1306443-409,1306443,Apparel,Mens,Training,Bottoms,Shorts,Loose,1,,,124.50000,,,SS25,299.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,1382623-001,UA Essential No Show 3pk,Others,1382623-001-LG,1382623,Accessories,Adult Unisex,Sportstyle,Socks,Low Socks,Regular,0,0,,20.42000,34.00000,,SS25,129.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383553-611,Rush Vent Ankle Legging,Rush HG,1383553-611,1383553,Apparel,Womens,Training,Bottoms,Leggings,Compression,1,,,224.50000,,,SS24,699.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,1376075-100,UA AD Run Cushion 1pk NS Tab,OTHERS,1376075-100-MD,1376075,Accessories,Unisex,Running,Socks,Low,Regular,0,0,,14.71000,18.42000,,SS25,129.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1356305-665,UA Rival Logo SS,,1356305-665,1356305,Apparel,Womens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,1,,,99.50000,,,FW24,0.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1361596-100,UA HG Armour Shorts,Others,1361596-100,1361596,Apparel,Mens,Training,Bottoms,Shorts,Compression,1,,1,249.00000,,179.28000,SS25,249.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1389600-289,UA Drive Chill 8 Short,,1389600-289,1389600,Apparel,Mens,Golf,Bottoms,Shorts,No Fit Type,1,,,699.00000,,,SS25,699.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1378850-464,UA Essential Swacket,Swacket,1378850-464,1378850,Apparel,Womens,Training,Outerwear,Jackets,Loose,1,,1,384.65000,,307.72000,FW24,1099.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1381922-025,UA Contain Travel Kit,,1381922-025,1381922,Accessories,Unisex,Training,Bags,Leisure,One Size Fits Most,2,,,166.80000,,,SS24,0.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1387048-001,Unisex UA AD Pro 3pk Mid,,1387048-001,1387048,Accessories,Adult Unisex,Training,Socks,High Socks,Regular,1,,,249.00000,,,SS25,0.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383244-044,UA RUN TRAIL QUARTER ZIP,Trail Run,1383244-044,1383244,Apparel,Mens,Outdoor,Tops,Long-Sleeves,Fitted,1,,3,314.30000,,778.80000,SS24,649.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383221-449,UA Pjt Rck Day Grphc SS,Project Rock,1383221-449,1383221,Apparel,Mens,Sportstyle,Tops,Short-Sleeves,Loose,1,,,119.50000,,,SS24,399.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1379861-057,UA Rival Fleece Hoodie,Others,1379861-057,1379861,Apparel,Mens,Sportstyle,Tops,Fleece Tops,Loose,1,,4,157.15000,,597.17000,FW24,499.000,,MFO
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,3027723-101,CURRY 11 YW,SIGNATURE,3027723-101,3027723,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,1,1,489.50000,685.30000,559.60000,SS24,1399.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382805-561,UA Meridian Pocket SS,Meridian,1382805-561,1382805,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,1,1,1,154.50000,216.30000,179.60000,SS24,549.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383923-001,UA RUN TRAIL GRAPHIC TEE,Trail Run,1383923-001,1383923,Apparel,Mens,Outdoor,Tops,Short-Sleeves,Fitted,1,,,129.50000,,,SS24,349.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382962-001,UA Run Everywhere Short,RUN EVERYWHERE,1382962-001,1382962,Apparel,Womens,Running,Bottoms,Shorts,Loose,1,,,164.50000,,,SS24,549.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,1386237-100,UA AD Run Lite 3pk NS,Others,1386237-100-MD,1386237,Accessories,Adult Unisex,Running,Socks,Low Socks,Regular,0,0,,51.14000,34.00000,,SS25,199.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1389868-001,Vanish Elite Vent SS,,1389868-001,1389868,Apparel,Womens,Training,Tops,Short-Sleeves,Loose,1,,,249.50000,,,SS25,499.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1290140-100,TECH POLO,other polo,1290140-100,1290140,Apparel,Mens,Golf,Tops,Short-Sleeve Polos,Loose,3,1,6,523.50000,244.30000,1116.80000,SS25,399.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1382582-001,UA STREAKER TEE,Others,1382582-001,1382582,Apparel,Mens,Running,Tops,Short-Sleeves,Fitted,2,2,3,358.80000,538.20000,448.50000,SS25,299.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,1386560-390,UA Vibe Woven Cargo Short-GRN,,1386560-390-XL,1386560,Apparel,Mens,Sportstyle,Bottoms,Shorts,Loose,0,,,62.71000,,,FW24,0.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,1365683-001,UA Rush Energy Core SS,Others,1365683-001-XS,1365683,Apparel,Womens,Training,Tops,Short-Sleeves,Loose,0,,,20.00000,,,SS23,349.000,Vanish,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1370083-410,UA Iso-Chill Short,Iso Chill Golf,1370083-410,1370083,Apparel,Mens,Golf,Bottoms,Shorts,No Fit Type,1,2,,262.12000,786.37000,,FW24,699.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1356403-001,UA Favorite WM Leggings,Favorites,1356403-001,1356403,Apparel,Womens,Training,Bottoms,Leggings,Fitted,1,,1,89.50000,,119.60000,FW23,299.000,Women's Bra & Fitted Bottoms,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,3026582-003,UA HOVR Phantom 3 SE-BLK,,3026582-003,3026582,Footwear,Mens,Running,PERFORMANCE SNEAKERS,Technical Performance," REGULAR",1,2,,454.50000,1272.60000,,SS24,1299.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1383774-011,UA HG IsoChill Prtd SS,,1383774-011,1383774,Apparel,Mens,Training,TOPS,Short-Sleeves," COMPRESSION",1,,,154.50000,,,,,,
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1388040-044,UA Drive 8 Short,,1388040-044,1388040,Apparel,Mens,Golf,Bottoms,Shorts,No Fit Type,1,,1,224.62000,,179.70000,SS25,0.000,,
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1379861-001,UA Rival Fleece Hoodie,Others,1379861-001,1379861,Apparel,Mens,Sportstyle,Tops,Fleece Tops,Loose,1,,,249.50000,,,FW23,499.000,Others,MFO
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,3027361-100,CURRY 2 NM,RETRO,3027361-100,3027361,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,,4,489.50000,,2238.40000,SS24,1299.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,1379670-001,UA Meridian SS-BLK/BLK-3XL,Meridian,1379670-001,1379670,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,2,154.50000,,359.20000,SS24,549.000,,Inline
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1373997-348,UA M LOGO EMB HEAVYWEIGHT SS-GRN,,1373997-348,1373997,Apparel,Mens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,1,,,299.00000,,,SS25,349.000,,Inline
2025-03-01,2025,202503,202547,UAHKG06,HONG KONG TKO POPCORN,UAHONGKONGWFH,FP,BH,Hongkong,,,,,0.0000,,BH,1376749-011,UA JOIN THE CLUB SS,,1376749-011-LG,1376749,Apparel,Womens,Training,Tops,Short sleeve,Loose,0,,,14.28000,,,,30.000,,
2025-03-01,2025,202503,202547,UABH_HKG_2262,Manning House,Retail,O&O,BH,Hongkong,,,,,5372.0000,,BH,1361522-100,UA HG Armour Comp SL-WHT,Armour HG,1361522-100,1361522,Apparel,Mens,Training,Tops,Sleeveless,Compression,1,,,249.00000,,,SS25,249.000,,Inline
2025-03-01,2025,202503,202547,UAFH_HKG_1820,City Gate,Retail,O&O,FH,Hongkong,,Hongkong,,Hongkong,2583.0000,,FH,3027000-100,UA Charged Surge 4,SURGE,3027000-100,3027000,Footwear,Mens,Running,Performance Sneakers,Visual Cushioning,Regular,2,1,1,933.30000,384.30000,384.30000,SS25,499.000,,Inline
