date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-11,2025,202502,202545,DSBH_CHN_1650,Hangzhou Xihu Intime DS,SH Sparkling,FP,BH,Mainland,East,Zhejiang,1650,Hangzhou,177.0000,B,BH,1376066-003,CLOUDSTRIKE STRETCH JKT,Shell,1376066-003-MD,1376066,Apparel,Mens,Outdoor,Outerwear,Jackets,Loose,1,,,1234.00000,,,SS25,1299.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_0976R,Beijing Saite Outlet FH,Retail,O&O,FH,Mainland,North,Beijing,0976,Beijing,335.0000,,FH,1382799-100,UA Rush Seamless Novelty SS-WHT,Rush Seamless,1382799-100-XXL,1382799,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,299.40000,,,SS24,549.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_2258,Zibo Zichuan Inzone DS BHCC,YY-QD,FP,BH,Mainland,YY,Shandong,2258,Qingdao,150.0000,B,BH,3027596-100,UA HOVR Apparition RTRFTR SD,APPARITION,3027596-100-10/11.5,3027596,Footwear,Adult Unisex,Sportstyle,Performance Sneakers,Technical Performance,Regular,1,,,551.00000,,,SS24,999.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_0574R,Foshan Florentia Village Outlet,Retail,O&O,FH,Mainland,South,Guangdong,0574,Foshan,393.0000,,FH,1377376-410,UA Matchplay Stripe Polo,Others,1377376-410-XL,1377376,Apparel,Mens,Golf,Tops,Short-Sleeve Polos,Loose,1,,,251.30000,,,SS25,549.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_2587,Tangshan Yutian Beifang DS BHCC,YY-SJZ,FP,BH,Mainland,YY,Hebei,2587,Tangshan,136.0000,C,BH,3026729-101,UA HOVR Machina 3 Clone,MACHINA,3026729-101-9,3026729,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,1234.00000,,,FW23,1299.000,HOVR,Inline
2025-02-11,2025,202502,202545,DSFH_CHN_1493,Zhengzhou Zhongmou Shanshan Ou,YY-HN,FP,FH,Mainland,YY,Henan,1493,Zhengzhou,288.0000,OL,FH,1276990-100,UA PERFORMANCE HEADBAND,Others,1276990-100-OSFA,1276990,Accessories,Mens,Training,Bands,Headbands,One Size Fits All,-1,,,-38.00000,,,SS25,49.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_TP33,YYWX group sale,YY-WX,FP,BH,Mainland,YY,Jiangsu,TP33,Wuxi,0.0000,,BH,3027189-006,UA Infinite Elite,INFINITE ELITE,3027189-006-9,3027189,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,-3,,677.00000,-1805.40000,,FW24,1299.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_0647R,Changsha Times Outlet,Retail,O&O,FH,Mainland,West,Hunan,CSOL,Changsha,512.0000,,FH,1389366-289,APAC M Sherpa Jkt-BRN,L4L Outerwear,1389366-289-LG,1389366,Apparel,Mens,Sportstyle,Outerwear,Jackets,Loose,1,,1,419.40000,,479.40000,FW24,999.000,,Regional Development (incl. Dome)
2025-02-11,2025,202502,202545,DSBH_CHN_TP27,YY-SJZ group sales store,YY-SJZ,FP,BH,Mainland,YY,Hebei,TP27,Shijiazhuang,0.0000,,BH,1379767-001,UA Rival Fleece FZ Hoodie,Others,1379767-001-XL,1379767,Apparel,Mens,Sportstyle,Tops,Fleece Tops,Loose,1,,,346.82000,,,SS25,549.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_1535,Shenzhen Huanan City Outlet FH,Retail,O&O,FH,Mainland,South,Shenzhen,SZHN,Shenzhen,300.0000,,FH,1218006-001,UA 6'' PERFORMANCE WRISTBAND,Others,1218006-001-OSFA,1218006,Accessories,Adult Unisex,Training,Bands,Wristbands,One Size Fits All,1,,1,49.00000,,49.00000,SS25,89.000,,Inline
2025-02-11,2025,202502,202545,DSFH_CHN_2636,Changzhou Xinbei Dino Water Town Outlets FH,SH Sparkling,FP,FH,Mainland,East,Jiangsu,2636,Changzhou,111.0000,C,FH,1376781-410,UA Rush Seamless Legacy SS,Rush Seamless,1376781-410-LG,1376781,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,329.00000,,,SS25,549.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_1567,Yinchuan Saite Outlet  FH,Retail,O&O,FH,Mainland,North,Ningxia,YCST,Yinchuan,305.0000,,FH,1302356-504,DFO M Waffle Henley-GRN,Others,1302356-504-XXL,1302356,Apparel,Mens,Sportstyle,Tops,Long-Sleeves,Loose,1,1,,233.61000,239.40000,,FW24,399.000,,MFO
2025-02-11,2025,202502,202545,DSFH_CHN_1559,Kunshan BCL FH,SH Sparkling,FP,FH,Mainland,East,Jiangsu,1559,Kunshan,323.0000,OL,FH,1382799-449,UA Rush Seamless Novelty SS-BLU,Rush Seamless,1382799-449-LG,1382799,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,329.00000,,,SS24,549.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_2402,Lvliang Lishi Jiarun Plaza DS BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2402,Lvliang,112.0000,C,BH,1276991-100,UA PERFORMANCE WRISTBANDS,Others,1276991-100-OSFA,1276991,Accessories,Mens,Training,Bands,Wristbands,One Size Fits All,1,,,44.00000,,,SS25,59.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_1736,Jinan Licheng Dist. Inzone Wanhong Plaza SM BHCC,YY-QD,FP,BH,Mainland,YY,Shandong,1736,Jinan,200.0000,B,BH,1352031-001,UA VITAL WOVEN PANTS,Woven Pants,1352031-001-3XL,1352031,Apparel,Mens,Sportstyle,Bottoms,Pants,Loose,-1,,,-219.00000,,,SS25,399.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_1527,Huzhou BCL Outlets FH,Retail,O&O,FH,Mainland,East_Other,Zhejiang,HZBCL,Huzhou,455.6400,,FH,3028447-001,UA W HOVR Phantom 24/7-BLK,OTHERS,3028447-001-8.5,3028447,Footwear,Womens,Running,Performance Sneakers,Technical Performance,Regular,1,,,527.40000,,,SS24,1099.000,,Regional Development (incl. Dome)
2025-02-11,2025,202502,202545,UAFH_CHN_1749,Nanchang Shanshan Outlets Plaza FH,Retail,O&O,FH,Mainland,West,Nanchang,1749,Jiangxi,299.0000,OL,FH,1386560-289,UA Vibe Woven Cargo Short,,1386560-289-LG,1386560,Apparel,Mens,Sportstyle,Bottoms,Shorts,Loose,1,,,359.40000,,,SS25,599.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_0473E,Shanghai Florentia village Outlet,Retail,O&O,FH,Mainland,East_SH,Shanghai,0473,Shanghai,610.0000,,FH,1390251-203,UA M HWT CREST LOGO LS MFO-3XL,,1390251-203-MD,1390251,Apparel,Mens,Training,Tops,Long-Sleeve Graphics,Loose,1,,,236.14000,,,SS25,399.000,,MFO
2025-02-11,2025,202502,202545,DSBH_CHN_0888,"Jilin Caifu Square SM ",HARBIN SEGO,FP,BH,Mainland,North,Jilin,0888,Jilin,258.0000,B,BH,1369221-290,UA Undeniable 5.0 Duffle XS,,1369221-290-OSFM,1369221,Accessories,Unisex,Training,Bags,Duffels,One Size Fits Most,1,,,349.00000,,,SS25,349.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_2167,Changsha Xing Cheng Tiandi Bubugao Plaza SM BHCC,CS YONGLING,FP,BH,Mainland,South,Hunan,2167,Changsha,395.0000,A,BH,1379157-279,Meridian Jacket-BRN,,1379157-279-LG,1379157,Apparel,Womens,Training,Tops,Long-Sleeves,Fitted,1,,,799.00000,,,SS25,799.000,,Inline
2025-02-11,2025,202502,202545,586764,EC-TMALL Outlet,EC,EC,EC-CN,Mainland,,,EC-TMALL Outlet,,0.0000,,MarketPlace,3027189-002,UA Infinite Pro-BLK,INFINITE,3027189-002-10,3027189,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,13,,,4568.93000,,,SS24,1299.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_0355RR,Xi'an Yantai Saga Shopping Mall SM - Relocation,SHAANXI 5 RING,FP,BH,Mainland,West,Shaanxi,0355,Xian,196.0000,B,BH,6005895-001,APAC Sports Terry Jogger-3XL,,6005895-001-XXL,6005895,Apparel,Mens,Sportstyle,Bottoms,Pants,Loose,0,,,0.00000,,,SS25,799.000,,Regional Development (incl. Dome)
2025-02-11,2025,202502,202545,DSBH_CHN_OL07,SPKL JD STORE,SH Sparkling,FP,BH,Mainland,East,Shanghai,OL07,Shanghai,0.0000,,BH,3026023-100,UA M Ignite Pro SL,IGNITE,3026023-100-9,3026023,Footwear,Mens,Sportstyle,Sandals,Slides,Regular,1,,,149.00000,,,FW24,329.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_2528,Changchun Kuancheng Sasseur Outlets FHHT,Retail,O&O,FH,Mainland,North,Jilin,2528,Changchun,299.0000,,FH,3026629-001,UA HOVR Mega 2 MVMNT,MEGA,3026629-001-8.5/10,3026629,Footwear,Adult Unisex,Sportstyle,Casual Sneakers,Casual Technical Performance,Regular,1,,,647.40000,,,FW23,1199.000,HOVR,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_2307,Xiamen BCL Outlets,Retail,O&O,FH,Mainland,South,Fujian,2307,Xiamen,324.0000,,FH,1373362-299,UA Armour Fleece Joggers-BRN,Others,1373362-299-LG,1373362,Apparel,Mens,Training,Bottoms,Fleece Bottoms,Loose,-1,,,-141.07000,,,FW24,499.000,,
2025-02-11,2025,202502,202545,586764,EC-TMALL Outlet,EC,EC,EC-CN,Mainland,,,EC-TMALL Outlet,,0.0000,,MarketPlace,1382807-611,UA Tech Vent Geode SS-RED,Tech,1382807-611-3XL,1382807,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,2,,,290.73000,,,SS24,349.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_2852,Cangzhou Huanghua Xinyulou DS BHCC EVO,YY-SJZ,FP,BH,Mainland,YY,Hebei,2852,Cangzhou,137.0000,C,BH,6005990-110,APAC W HER Parachute Pants-SUW/SUW-LG,,6005990-110-XL,6005990,Apparel,Womens,Sportstyle,Bottoms,Pants,Loose,1,,,899.00000,,,SS25,899.000,,Regional Development (incl. Dome)
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,244223534-U0015,加厚梭织长裤,,244223534-U0015-YL,244223534,服装,女,梭织裤,加厚梭织长裤,,,1,,1,350.00000,,404.00000,,539.000,,
2025-02-11,2025,202502,202545,DSBH_CHN_3114,Kunming Guandu Hello World SM BHCC EVO,KMYDRC,FP,BH,Mainland,South,Yunnan,3114,Kunming,188.0000,B,BH,1384463-001,UA Triumph Barrel Duffle,Others,1384463-001-OSFM,1384463,Accessories,Unisex,Sportstyle,Bags,Backpacks,One Size Fits Most,1,,,499.00000,,,SS25,499.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_1954,Shenyang Shanshan Outlets FH,Retail,O&O,FH,Mainland,North,Liaoning,SYSSOL,Shenyang,323.0000,,FH,6000807-203,"UA Rival Cargo Pant,XS",,6000807-203-XL,6000807,Apparel,Womens,Training,褲類,長褲,Loose,1,,,299.40000,,,SS25,499.000,,MFO
2025-02-11,2025,202502,202545,UAFH_CHN_1494,Changchun Saite Outlet,Retail,O&O,FH,Mainland,North,Jilin,CCST,Changchun,310.0000,,FH,1364891-013,UA STRM CGI DOWN 3-IN-1 JKT-GRY,Down,1364891-013-XXL,1364891,Apparel,Mens,Training,Outerwear,Jackets,Loose,1,,,1534.35000,,,FW24,3699.000,,
2025-02-11,2025,202502,202545,UAFH_CHN_1879,Changsha Sasseur Outlets FH,Retail,O&O,FH,Mainland,West,Hunan,CSSZC,Changsha,456.0000,,FH,1321438-390,Shield Jacket-GRN,Others,1321438-390-XL,1321438,Apparel,Mens,Outdoor,Outerwear,Jackets,Fitted,1,,,539.40000,,,FW23,899.000,Others,MFO
2025-02-11,2025,202502,202545,DSBH_CHN_0465,Yantai Zifu Zhenhua SM,YY-QD,FP,BH,Mainland,YY,Shandong,0465,Yantai,300.0000,A,BH,3028002-001,UA Sonic 7,,3028002-001-10,3028002,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,899.00000,,,SS25,899.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_1437,Beijing Capital Outlet FH,Retail,O&O,FH,Mainland,North,Beijing,1437,Beijing,290.0000,OL,FH,3028408-002,UA Essential Runner,,3028408-002-9,3028408,Footwear,Mens,Sportstyle,Casual Sneakers,Casual Visual Cushioning,Regular,1,,,352.34000,,,SS25,599.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_0649,Kunming Tongde SM,KMYDRC,FP,BH,Mainland,South,Yunnan,0649,Kunming,380.0000,A,BH,3028168-004,UA Infinite Pro 2,,3028168-004-8.5,3028168,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,1099.00000,,,SS25,1099.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2511111-U0220,科技跑鞋,,2511111-U0220-3,2511111,服装,中性,跑鞋,跑鞋,,,2,,8,475.32000,,1957.20000,,699.000,,
2025-02-11,2025,202502,202545,EC_CHN_WPH02,ULEE 唯品会专卖店,Ulee,FP,EC,Mainland,South,Zhejiang,WPH0,Hangzhou,0.0000,,EC,3027111-101,UA GGS Charged Rogue 4-GRY,,3027111-101-7,3027111,Footwear,Girls,Running,Performance Sneakers,Visual Cushioning,Regular,-1,,,-549.00000,,,FW24,549.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_2098,Baoding  Zhuozhou Zuanshi DS Store wholesale,HEBEI LICHI,FP,BH,Mainland,North,Hebei,2098,Baoding,150.0000,B,BH,1276990-001,UA PERFORMANCE HEADBAND,Others,1276990-001-OSFA,1276990,Accessories,Mens,Training,Bands,Headbands,One Size Fits All,1,,,12.00000,,,SS25,49.000,,Inline
2025-02-11,2025,202502,202545,DSFH_CHN_2989,Nantong Chongchuan Maple Leaf Village Outlets FHHT,SH Sparkling,FP,FH,Mainland,East,Jiangsu,2989,Nantong,325.0000,OL,FH,1382799-100,UA Rush Seamless Novelty SS-WHT,Rush Seamless,1382799-100-XL,1382799,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,329.00000,,,SS24,549.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,234206334-U0078,轻薄羽绒服,,234206334-U0078-YXL,234206334,服装,女,羽绒服,轻薄羽绒服,,,1,2,4,189.00000,398.00000,778.00000,,899.000,,
2025-02-11,2025,202502,202545,DSBH_CHN_2795,Sanya CDF Mall Phase II SM BHCC EVO,HNTG,FP,BH,Mainland,North,Hainan,2795,Sanya,149.0000,C,BH,1382611-002,UA Essential No Show 6pk,Others,1382611-002-LG,1382611,Accessories,Adult Unisex,Sportstyle,Socks,Low Socks,Regular,2,,,345.00000,,,SS25,179.000,,Inline
2025-02-11,2025,202502,202545,0019078206,Tiktok Store,EC,EC,EC-CN,Mainland,,,Tiktok Store,,0.0000,,MarketPlace,1321439-015,FOREFRONT RAIN JKT-GRY,,1321439-015-XXL,1321439,Apparel,Mens,Outdoor,Outerwear,Jackets,Fitted,-9,-12,2,-3498.00000,-4665.00000,778.00000,SS25,649.000,,MFO
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,244306188-U0015,羽绒服,,244306188-U0015-YL,244306188,服装,中性,羽绒服,羽绒服,,,-1,,-1,-439.00000,,-434.00000,,1199.000,,
2025-02-11,2025,202502,202545,DSBH_CHN_2167,Changsha Xing Cheng Tiandi Bubugao Plaza SM BHCC,CS YONGLING,FP,BH,Mainland,South,Hunan,2167,Changsha,395.0000,A,BH,1387907-001,UA Meridian CW FZ Hoodie,Meridian CW Top,1387907-001-LG,1387907,Apparel,Mens,Training,Tops,Long-Sleeves,Loose,1,,,679.00000,,,FW24,849.000,,Inline
2025-02-11,2025,202502,202545,DSFH_CHN_1468,Shijiazhuang Beiguo Outlet FH,HEBEI LICHI,FP,FH,Mainland,North,Hebei,1468,Shijazhuang,410.0000,OL,FH,1379349-001,UA Qualifier Run 1/2 Zip,Qualifier,1379349-001-LG,1379349,Apparel,Womens,Running,Tops,Long-Sleeves,Fitted,1,,,449.00000,,,SS25,599.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_2965,Beijing Daxing Yizhuang Paradise Walk SM BHCC EVO,BJYJYD,FP,BH,Mainland,North,Beijing,2965,Beijing,144.0000,C,BH,1381660-280,HORIZON DOWN CRINKLE VEST-BRN,Others,1381660-280-XL,1381660,Apparel,Womens,Sportstyle,Outerwear,Outerwear Vests,Loose,1,,,1049.00000,,,FW24,1499.000,,MFO
2025-02-11,2025,202502,202545,UAFH_CHN_1954,Shenyang Shanshan Outlets FH,Retail,O&O,FH,Mainland,North,Liaoning,SYSSOL,Shenyang,323.0000,,FH,1386372-001,Unisex UA TC 3pk Qtr,,1386372-001-MD,1386372,Accessories,Adult Unisex,Training,Socks,Mid Socks,Regular,1,3,,77.40000,232.20000,,SS25,129.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2431110-U0055,飞速跑鞋,,2431110-U0055-5,2431110,服装,中性,跑鞋,跑鞋,,,-1,,,-229.00000,,,,649.000,,
2025-02-11,2025,202502,202545,UAFH_CHN_0574R,Foshan Florentia Village Outlet,Retail,O&O,FH,Mainland,South,Guangdong,0574,Foshan,393.0000,,FH,6003089-001,UA Run Ankle Tights,,6003089-001-LG,6003089,Apparel,Womens,Running,Bottoms,Warmup bottoms,Fitted,1,,,292.41000,,,SS25,499.000,,MFO
2025-02-11,2025,202502,202545,UAFH_CHN_1255R,Shenyang Saite Outlet,Retail,O&O,FH,Mainland,North,Liaoning,SYST,Shenyang,446.0000,,FH,1365662-014,UA QUALIFIER HALF ZIP-3XL,,1365662-014-LG,1365662,Apparel,Mens,Running,Tops,Warmup Tops,Fitted,1,,,458.99983,,,SS25,599.000,,MFO
2025-02-11,2025,202502,202545,0019078206,Tiktok Store,EC,EC,EC-CN,Mainland,,,Tiktok Store,,0.0000,,MarketPlace,1369743-001,UA Speed Stride Short Sleeve-BLK,Speed Stride,1369743-001-MD,1369743,Apparel,Mens,Running,Tops,Short-Sleeves,Fitted,1,,,215.00000,,,SS24,269.000,,MFO
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2431110-U0190,飞速跑鞋,,2431110-U0190-2.5,2431110,服装,中性,跑鞋,跑鞋,,,-2,1,4,-528.50000,269.50000,978.66000,,649.000,,
2025-02-11,2025,202502,202545,DSBH_CHN_0652,Xuzhou Golden Eagle DS,SH Sparkling,FP,BH,Mainland,East,Jiangsu,0652,Xuzhou,300.0000,B,BH,1388821-002,CLOUDSTRIKE ANORAK-BLK,,1388821-002-MD,1388821,Apparel,Mens,Sportstyle,Outerwear,Jackets,Loose,1,,,1234.00000,,,SS25,1299.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,234203339-U0015,加绒连帽卫衣,,234203339-U0015-MD,234203339,服装,女,卫衣,连帽卫衣,,,-1,-1,3,-139.00000,-107.00000,355.75000,,599.000,,
2025-02-11,2025,202502,202545,DSFH_CHN_1559,Kunshan BCL FH,SH Sparkling,FP,FH,Mainland,East,Jiangsu,1559,Kunshan,323.0000,OL,FH,1383923-001,UA RUN TRAIL GRAPHIC TEE,Trail Run,1383923-001-LG,1383923,Apparel,Mens,Outdoor,Tops,Short-Sleeves,Fitted,1,,,209.00000,,,SS24,349.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_0555,Kunming Wuhua Golden Eagle Mall B Wing DS,KMYDRC,FP,BH,Mainland,South,Yunnan,0555,Kunming,170.0000,B,BH,3027625-001,UA U Phantom 4 Storm,PHANTOM STORM,3027625-001-8/9.5,3027625,Footwear,Adult Unisex,Sportstyle,Performance Sneakers,Technical Performance,Regular,1,,,1299.00000,,,FW24,1299.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_TP36,YYNJ GTYX&temp store,YY-NJ,FP,BH,Mainland,YY,Jiangsu,TP36,Nanjing,0.0000,,BH,3027197-001,UA W Infinite Pro Breeze-BLK,INFINITE PRO,3027197-001-7,3027197,Footwear,Womens,Running,Performance Sneakers,Technical Performance,Regular,-1,,,-599.00000,,,FW24,1199.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_1508R,Wanning Wangfujing Outlets,Retail,O&O,FH,Mainland,South,Hainan,1508,Wanning,388.0000,,FH,1365662-203,UA QUALIFIER HALF ZIP-3XL,,1365662-203-LG,1365662,Apparel,Mens,Running,Tops,Warmup Tops,Fitted,1,,,479.00000,,,SS25,599.000,,MFO
2025-02-11,2025,202502,202545,UAFH_CHN_2063,Chengdu Florentia Outlets,Retail,O&O,FH,Mainland,West,Sichuan,CDFO,Chengdu,264.0000,,FH,6003889-001,UA W Rogue 3 Storm CN-BLK,,6003889-001-7.5,6003889,Footwear,Womens,Running,Performance Sneakers,Visual Cushioning,Regular,1,,,360.80000,,,FW24,799.000,,Regional Development (incl. Dome)
2025-02-11,2025,202502,202545,UAFH_CHN_1526,Hangzhou Qianjiang Sessaur Outlet FH,Retail,O&O,FH,Mainland,East_Other,Zhejiang,HZQJ,Hangzhou,267.0000,,FH,1379755-432,UA Rival Fleece Crew-BLU,Others,1379755-432-MD,1379755,Apparel,Mens,Sportstyle,Tops,Fleece Tops,Loose,1,,,211.43000,,,FW24,449.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_2764,Hegang Gongnong B.U.T times Square DS BHCC EVO,HARBIN SEGO,FP,BH,Mainland,North,Heilongjiang,2764,Hegang,202.0000,B,BH,1369221-348,UA Undeniable 5.0 Duffle XS,,1369221-348-OSFM,1369221,Accessories,Unisex,Training,Bags,Duffels,One Size Fits Most,1,,,349.00000,,,SS25,349.000,,Inline
2025-02-11,2025,202502,202545,0019078206,Tiktok Store,EC,EC,EC-CN,Mainland,,,Tiktok Store,,0.0000,,MarketPlace,1328496-348,UA Tech 2.0 LS-GRN,,1328496-348-SM,1328496,Apparel,Mens,Training,Tops,Long-Sleeves,Loose,-1,,,-239.00000,,,SS25,299.000,,Inline
2025-02-11,2025,202502,202545,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,1385378-001,Project Rock Lifting Gloves,Others,1385378-001-XL,1385378,Accessories,Mens,Training,Gloves,Half Finger Gloves,Regular,2,,,789.35000,,,SS25,399.000,,Inline
2025-02-11,2025,202502,202545,UAFH_CHN_0827R,Hangzhou Xiasha Outlet,Retail,O&O,FH,Mainland,East_Other,Zhejiang,0827,Hangzhou,309.0000,,FH,3028444-001,UA Charged Rogue SE-BLK,OTHERS,3028444-001-8,3028444,Footwear,Mens,Running,Performance Sneakers,Visual Cushioning,Regular,1,,,329.40000,,,SS24,699.000,,Regional Development (incl. Dome)
2025-02-11,2025,202502,202545,DSBH_CHN_1672,Foshan Shunde Da-city SM,SZSW,FP,BH,Mainland,South,Guangdong,1672,Foshan,368.0000,A,BH,1373408-001,UA Storm Daytona Vest,Golf Layer-Daytona,1373408-001-LG,1373408,Apparel,Mens,Golf,Tops,Vests,Loose,1,,,280.00000,,,SS23,699.000,Others,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2441108-U0015,科技跑鞋,,2441108-U0015-5.5,2441108,服装,中性,跑鞋,科技跑鞋,,,1,1,4,489.30000,454.00000,1955.87000,,699.000,,
2025-02-11,2025,202502,202545,DSBH_CHN_1319,Qingdao Shinan Mix City SM,YY-QD,FP,BH,Mainland,YY,Shandong,1319,Qingdao,503.0000,AA,BH,1389308-390,APAC M BF Jkt-GRN,L4L BF,1389308-390-XL,1389308,Apparel,Mens,Sportstyle,Tops,Long-Sleeves,Loose,-1,,,-415.00000,,,FW24,799.000,,Regional Development (incl. Dome)
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,251223167-U0230,运动假两件裤,,251223167-U0230-YXL,251223167,服装,女,紧身裤,紧身裤,,,1,,,204.59000,,,,499.000,,
2025-02-11,2025,202502,202545,DSBH_CHN_TMP6,YY-QD Office Store,YY-QD,FP,BH,Mainland,YY,Shandong,TMP6,Qingdao,0.0000,,BH,1364410-289,UA Drive Tapered Pant,Golf Bottom-Drive,1364410-289-38/34,1364410,Apparel,Mens,Golf,Bottoms,Pants,No Fit Type,1,,,491.00000,,,SS25,799.000,,Inline
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,241101308-U0002,圆领长袖T恤,,241101308-U0002-5,241101308,服装,男,长T,长袖T恤,,,1,,,89.00000,,,,299.000,,
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2441506-U0187,基础户外鞋,,2441506-U0187-6.5,2441506,服装,中性,户外鞋,户外生活鞋,,,1,1,2,229.00000,229.00000,369.71000,,599.000,,
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,234103062-U0002,加绒圆领卫衣,,234103062-U0002-YLG,234103062,服装,男,卫衣,套头卫衣,,,-2,,1,-158.00000,,159.00000,,399.000,,
2025-02-11,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,244124103-U0195,连帽针织外套,,244124103-U0195-YS,244124103,服装,男,针织外套,针织外套,,,1,1,,349.00000,359.00000,,,599.000,,
2025-02-11,2025,202502,202545,586764,EC-TMALL Outlet,EC,EC,EC-CN,Mainland,,,EC-TMALL Outlet,,0.0000,,MarketPlace,1384128-561,UA Infinity Low 2.0Strap Bra-PPL,Infinity,1384128-561-S A-C,1384128,Apparel,Womens,Training,Bras,Sport Bras,Fitted,-1,1,1,-145.22000,138.21000,133.13000,SS24,399.000,,Inline
